X1,ID,DATE,filed_date,docket,SUBJECT,file_name,url,link_text,FROM,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES,ERROR
997,20040625-0012,2004-06-02,2004-06-14,P-2042-013,US Representative George R Nethercutt requests that FERC grant the request of Pend Oreille Public Utiltiy District that they be provided 60 days to comment on the Box Canyon Project relicensing mandatory conditions under P-2042.Availability: Public,20040625-0012-10175530.tif; 20040625-0012-10175664.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10175530; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10175664,Image; FERC Generated PDF,,,,,,,,,
1000,20040616-0041,2004-06-02,2004-06-10,P-1651-000P-2169-000,Representative Joe Barton request FERC's views on legislation introduced in the Senate regarding hydroelectric project in the States of Wyoming & Tennessee under P-1651 et al.Availability: Public,20040616-0041-10168941.tif; 20040616-0041-10169460.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10168941; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10169460,Image; FERC Generated PDF,,,,,,,,,
1007,20040604-0047,2004-06-02,2004-06-03,EL00-95-000PA02-2-000,Comments of Senator Barbara Boxer concerning the California electricity price gouging crisis that FERC has still done nothing of consequence to ensure that California is reimbursed for the outrigh theft etc under EL00-95 et al.Availability: Public,20040604-0047-10162367.tif; 20040604-0047-10162634.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10162367; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10162634,Image; FERC Generated PDF,,,,,,,,,
1009,20040610-0033,2004-06-02,2004-06-03,P-2042-013,"Represenative Nethercutt request that the FERC grant the request of Pend Oreille Public Utility District 1 that it be provided 60 days to comment on the Box Canyon Project relicensing mandatory conditions etc, P-2042.Availability: Public",20040610-0033-10166030.tif; 20040610-0033-10166240.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166030; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166240,Image; FERC Generated PDF,,,,,,,,,
1012,20040618-0014,2004-06-02,2004-06-03,P-2042-013,Representative George R Nethercutt request FERC to grant the request of Pend Oreille Public Utility District 1 that it be provided 60 days to comment on the Box Canyon Project relicensing mandatory condtions etc under P-2042.Availability: Public,20040618-0014-10171349.tif; 20040618-0014-10171473.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10171349; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10171473,Image; FERC Generated PDF,,,,,,,,,
1013,20040604-0024,2004-06-02,2004-06-02,P-2169-000P-1651-000,House of Rep. Chairman Joe Barton requests a brief explanation of the projects in the States of Wyoming and Tennessee and inquires if there is any objection to the proposed legislation introduced by the Senate under P-2169 et al.Availability: Public,20040604-0024-10162155.tif; 20040604-0024-10163177.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10162155; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10163177,Image; FERC Generated PDF,,,,,,,,,
1015,20040604-0019,2004-05-27,2004-05-28,RT04-2-000,US Senator James M Jeffers et al recommends that FERC should seek to end controversy and help ensure that New England consumers have reliable and affordable electric service re the 5/24/04 Order under RT04-2.Availability: Public,20040604-0019-10162166.tif; 20040604-0019-10163153.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10162166; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10163153,Image; FERC Generated PDF,,,,,,,,,
1004,20040610-0005,2004-05-26,2004-06-08,RT04-2-000,Comments of US Senator Olympia Snowe et al urging FERC to give full & fair consideration to granting constituent's request for rehearing of FERC's 5/24/04 Order approving the formation of a RTO for New England under RT04-2.Availability: Public,20040610-0005-10166003.tif; 20040610-0005-10166247.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166003; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166247,Image; FERC Generated PDF,,,,,,,,,
1017,20040528-0075,2004-05-26,2004-05-26,PF04-12-000,Congressman H Smith forwards a letter from constituent regarding Williams Transcontinental Pipeline's process for citing routes for its Central New Jersey Expansion Project under PF04-12.Availability: Public,20040528-0075-10158039.tif; 20040528-0075-11032707.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10158039; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11032707,Image; FERC Generated PDF,,,,,,,,,
1019,20040617-0076,2004-05-26,2004-05-26,,Representative Christopher H Smith informs FERC that Williams Transcontinental Pipeline is in the process of citing routes for its Central New Jersey Expansion Project which traverses within New Jersey's Fourth Congression District.Availability: Public,20040617-0076-10170214.tif; 20040617-0076-10170472.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10170214; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10170472,Image; FERC Generated PDF,,,,,,,,,
1003,20040616-0111,2004-05-25,2004-06-09,,"Senator Paul S Sabanes fowarding correspondence of his constituent raising concerns re Dominion Trasmission Inc's application to expand the natural gas facility at Cove Point, MD.Availability: Public",20040616-0111-10169091.tif; 20040616-0111-10169490.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10169091; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10169490,Image; FERC Generated PDF,,,,,,,,,
1005,20040610-0026,2004-05-25,2004-06-07,P-2210-095,House of Represenative Virgil Goode submits a privacy form signed by each of the partners of Resource Partners LLC etc re the Appalachian Power Co under P-2210.Availability: Public,20040610-0026-10166023.tif; 20040610-0026-10166235.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166023; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166235,Image; FERC Generated PDF,,,,,,,,,
1008,20040604-0114,2004-05-25,2004-06-03,P-2210-095,"Respresentative Virgil H Goode submits a privacy form signed by each of the partners of Resource Partners, LLC  seeking approval of their dock plan etc re Appalachian Power Co under P-2210.Availability: Public",20040604-0114-10162468.tif; 20040604-0114-10163216.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10162468; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10163216,Image; FERC Generated PDF,,,,,,,,,
1010,20040610-0114,2004-05-25,2004-06-03,,Senator Bill Nelson submits correspondence from his constituents involving an important matter concerning health insurance under the jurisdiction of FERC and request an response at FERC's earliest convenience.Availability: Privileged,20040610-0114-10166477.tif; 20040610-0114-10166587.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166477; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166587,Image; FERC Generated PDF,,,,,,,,,
1014,20040618-0023,2004-05-25,2004-06-01,ER04-23-001,Congresswoman Rosa L Delauro et al urges FERC to delay consideration of the Locational Installed Capacity pricing schedule  proposal by 30 days filed by ISO-New England etc under ER04-23.Availability: Public,20040618-0023-10171404.tif; 20040618-0023-10171606.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10171404; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10171606,Image; FERC Generated PDF,,,,,,,,,
1011,20040610-0115,2004-05-20,2004-06-03,CP04-114-000CP04-68-000,Representative Jo Bonner forwards a letter on behalf of her constitutent for FERC's consideration re the application of Freeport-McMoran Energy LLC & also requests to be advised of the action taken under CP04-68 et al.Availability: Public,20040610-0115-10166478.tif; 20040610-0115-10166588.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166478; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166588,Image; FERC Generated PDF,,,,,,,,,
1018,20040604-0025,2004-05-20,2004-05-26,P-516-379,Comments of US Representative Joe Wilson on the FERC Draft Environmental Assessment for SCE&G under P-516.Availability: Public,20040604-0025-10162156.tif; 20040604-0025-10163178.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10162156; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10163178,Image; FERC Generated PDF,,,,,,,,,
1016,20040528-0053,2004-05-19,2004-05-26,PA02-2-000RP03-311-000EL03-77-000,Comments of US Congressman Rick Larsen et al concerning FERC's decision to revoke the market-based rate authority of Enron's Power trading arm effective as of 6/25/03 etc under PA02-2 et al.Availability: Public,20040528-0053-10158079.tif; 20040528-0053-10158280.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10158079; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10158280,Image; FERC Generated PDF,,,,,,,,,
1023,20040525-0114,2004-05-19,2004-05-20,EL03-77-000PA02-2-000,Representatives Jay Inslee & Rick Larsen submits comments regarding FERC's decision to revoke the market-based rate authority of Enron's power trading arm effective as of 6/25/03 etc under EL03-77 et al.Availability: Public,20040525-0114-10154938.tif; 20040525-0114-10155142.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10154938; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10155142,Image; FERC Generated PDF,,,,,,,,,
1022,20040525-0080,2004-05-17,2004-05-20,P-2716-000,"Congressman Bob Goodlatte forwards comments from a constituent regarding the 11/19/03 flooding below the Dominion Virginia & Power pumped storage facility in Bath County, VA under P-2716.Availability: Public",20040525-0080-10154811.tif; 20040525-0080-10155003.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10154811; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10155003,Image; FERC Generated PDF,,,,,,,,,
1020,20040616-0043,2004-05-14,2004-05-25,P-516-388,House of Representative J Gresham Barrett submits on behalf of its constitutent who is requesting assistance in obtaining information concerning the permit for the proposed Spinners Cove under P-516.Availability: Public,20040616-0043-10168943.tif; 20040616-0043-10169520.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10168943; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10169520,Image; FERC Generated PDF,,,,,,,,,
1021,20040630-0139,2004-05-13,2004-05-24,P-2169-000,US Senator Craig Thomas forwards questions regarding the Great Smoky Mountains Land Exchange and requests responses by 5/28/04 under P-2169.Availability: Public,20040630-0139-10178813.tif; 20040630-0139-10179248.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10178813; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10179248,Image; FERC Generated PDF,,,,,,,,,
1030,20040521-0267,2004-05-13,2004-05-13,,US Senator John Comyn request FERC's response to constituent's concerns regarding the Rancho Pipeline and its intended use as a natural gas pipeline.Availability: Privileged,20040521-0267-10153477.tif; 20040521-0267-10154588.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10153477; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10154588,Image; FERC Generated PDF,,,,,,,,,
1024,20040525-0076,2004-05-12,2004-05-19,P-2082-027,Congressman Mike Thompson requests that FERC hold a public meeting for the relicensing of the Klamath Hydro Project on the north coast of California under P-2082.Availability: Public,20040525-0076-10154807.tif; 20040525-0076-10154999.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10154807; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10154999,Image; FERC Generated PDF,,,,,,,,,
1031,20040512-0200,2004-05-12,2004-05-12,P-12488-000,US Senator Edward M Kennedy forwards the comments of his constituent requesting that the application by Aces Wild Farm and Ranch be denied under P-12488.Availability: Public,20040512-0200-10146493.tif; 20040512-0200-11032719.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10146493; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11032719,Image; FERC Generated PDF,,,,,,,,,
1032,20040513-0077,2004-05-11,2004-05-11,CP04-64-100,"US Senator John Cornyn forwards the comments of his constituent concerning Trunkline Gas Co, LLC's Revised Table 2.3-1 Summary of Jurisdictional & Non-Jurisdictional Wetlands under CP04-64.Availability: Public",20040513-0077-10146980.tif; 20040513-0077-10147129.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10146980; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10147129,Image; FERC Generated PDF,,,,,,,,,
1025,20040525-0094,2004-05-10,2004-05-18,CP02-396-000,Senator Robert Byrd requests information re the Commission's decision to grant an extension for the Greenbrier Pipeline Project under CP02-396.Availability: Public,20040525-0094-10154970.tif; 20040525-0094-10155150.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10154970; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10155150,Image; FERC Generated PDF,,,,,,,,,
1026,20040521-0049,2004-05-10,2004-05-17,AD04-6-000,Congressman Michael Capuano submits a request for a copy of an upcoming FERC Liquid Natural Gas report under AD04-6.Availability: Public,20040521-0049-10152536.tif; 20040521-0049-10153038.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10152536; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10153038,Image; FERC Generated PDF,,,,,,,,,
1027,20040521-0270,2004-05-10,2004-05-17,ER03-563-000,Congressman John B Larson et al urges the Commission to forego action on the proposal by New ISO New England  to establish a new system of electric utility charges known as Locational Installed Capacity etc under ER03-563.Availability: Public,20040521-0270-10153527.tif; 20040521-0270-10154583.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10153527; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10154583,Image; FERC Generated PDF,,,,,,,,,
1028,20040525-0112,2004-05-10,2004-05-17,ER03-563-000,"Several members of Congress submits comments concerning ISO New England's March 1, 2004 filling for proposed Locational Installed Capacity utility charges under ER03-563.Availability: Public",20040525-0112-10154936.tif; 20040525-0112-10155141.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10154936; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10155141,Image; FERC Generated PDF,,,,,,,,,
1034,20040513-0025,2004-05-10,2004-05-10,,US Representative Michael E Capuano request to be kept abreast of the development of FERC's efforts to produce a report identifying potential threats associated with Liquefied Natural Gas.Availability: Public,20040513-0025-10146938.tif; 20040513-0025-10147077.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10146938; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10147077,Image; FERC Generated PDF,,,,,,,,,
969,20060517-0239,2004-05-09,2004-06-24,PF04-15-000,"Senator Paul Sarbanes forwards correspondence regarding the planned expansion project in Cove Point, MD under PF04-15.Availability: Public",20060517-0239-11028288.tif; 20060517-0239-11029179.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11028288; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11029179,Image; FERC Generated PDF,,,,,,,,,
1029,20040525-0113,2004-05-07,2004-05-17,EC03-131-000,"Senator Don Nickles et al request that FERC review the ALJ's ruling expeditiously concerning the 12/18/03 decision re acquisition by Oklahoma Gas and Electric Co of a 77% interest in a 520 MW gas-fired electric generating plant etc,  EC03-131.Availability: Public",20040525-0113-10154937.tif; 20040525-0113-10155198.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10154937; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10155198,Image; FERC Generated PDF,,,,,,,,,
1035,20040511-0051,2004-05-07,2004-05-07,EC03-131-000,The US Congress Senator Don Nickles et al requests that FERC review the ALJ's ruliing as expeditiously as possible and consider the mertis of settlement in the matter re Oklahoma Gas and Electric Co under EC03-131.Availability: Public,20040511-0051-10143381.tif; 20040511-0051-10143714.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10143381; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10143714,Image; FERC Generated PDF,,,,,,,,,
1036,20040511-0052,2004-05-07,2004-05-07,EC03-131-000,The US Congress Senator Don Nickles et al requests that FERC review the ALJ's ruling as expeditiously as possible and consider the mertis of settlement in the matter re Oklahoma Gas and Electric Co under EC03-131.Availability: Public,20040511-0052-10143382.tif; 20040511-0052-10143715.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10143382; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10143715,Image; FERC Generated PDF,,,,,,,,,
479,20060517-0238,2004-05-05,2006-05-05,P-2305-000,Response to US House of Representive Richard H Baker's 2/19/04 letter forwarding correspondence from a constituent who recommends alternatives to post 9-11 security measures imposed at the Toledo Bend Dam & Reservoir under P-2305.Availability: Public,20060517-0238-11028287.tif; 20060517-0238-11029178.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11028287; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11029178,Image; FERC Generated PDF,,,,,,,,,
1037,20040511-0203,2004-05-05,2004-05-05,,US House of Representatives request that FERC et al submit the accounting practices provisions of the Energy Policy & Conservation Act of 1975 required the securities & Exchange Commisson et al. by 5/25/04.Availability: Public,20040511-0203-10143655.tif; 20040511-0203-10143891.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10143655; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10143891,Image; FERC Generated PDF,,,,,,,,,
1006,20040610-0027,2004-05-04,2004-06-07,P-1494-261,"Senator James Inhofe forwards an motion to intervene by Jim Thompson regarding the Grand River Dam Authority's request to permit William Skea dba Batavia Development Co, LLC to dredge 17,000 cubic yards of bed etc, P-1494.Availability: Public",20040610-0027-10166024.tif; 20040610-0027-10166236.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166024; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10166236,Image; FERC Generated PDF,,,,,,,,,
1033,20040513-0093,2004-05-04,2004-05-11,,US Representative John D Dingell's letter in regards to the implementation of the accounting practices requirements of the Energy Policy and Conservation Act of 1975 etc.Availability: Public,20040513-0093-10146949.tif; 20040513-0093-10147067.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10146949; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10147067,Image; FERC Generated PDF,,,,,,,,,
1039,20040430-0166,2004-04-29,2004-04-29,P-516-000,Senator Lindsey D Graham submits correspondence from constituent Neil Farfour re Westshore Ltd's development project at Lake Murray under P-516.Availability: Public,20040430-0166-10130991.tif; 20040430-0166-10134604.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10130991; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10134604,Image; FERC Generated PDF,,,,,,,,,
1040,20040430-0204,2004-04-28,2004-04-28,P-1494-000,"House of Representative Frank D Lucas on behalf of constituent inquires about procedures if any, that must be followed by potential developers with FERC re the development of the Honey Creek Cove etc under P-1494.Availability: Public",20040430-0204-10130996.tif; 20040430-0204-11032705.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10130996; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11032705,Image; FERC Generated PDF,,,,,,,,,
1038,20040511-0044,2004-04-27,2004-05-04,P-6132-000,"Senator Susan M Collins forwards a letter from John Jones of Winterport, Maine regarding the Agreement with the Towns of Winterport and Frankfort & articles from the Bangor Daily News under P-6132.Availability: Public",20040511-0044-10143254.tif; 20040511-0044-10143590.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10143254; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10143590,Image; FERC Generated PDF,,,,,,,,,
1043,20040506-0119,2004-04-27,2004-04-28,EL04-1-000,Jim Gibbons et al Member of Congress urges FERC to promptly set for hearinig the question of whether Enron is entitled to collect an additional $330 million from Nevada's utilities for power that was never delivered under EL04-1.Availability: Public,20040506-0119-10139088.tif; 20040506-0119-10140180.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10139088; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10140180,Image; FERC Generated PDF,,,,,,,,,
1041,20040505-0220(partial),2004-04-22,2004-04-28,P-516-000,Congressman Joe Wilson forwards comments from George S King in regards to a problem involving SCE&G's refill plan for Lake Murray under P-516.Availability: Privileged,20040505-0220(partial)-10135106.tif; 20040505-0220(partial)-10138656.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10135106; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10138656,Image; FERC Generated PDF,,,,,,,,,
1044,20060508-0109(partial),2004-04-22,2004-04-28,P-516-000,"Representative Joe Wilson submits a letter, on behalf of his constituent, re a problem involving SCE&G's refill plan for Lake Murray etc matter under P-516.Availability: Public",20060508-0109(partial)-11021374.tif; 20060508-0109(partial)-11030583.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11021374; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11030583,Image; FERC Generated PDF,,,,,,,,,
1042,20040505-0442,2004-04-21,2004-04-28,ER04-691-000,"Congressman Bart Stupak's comments concerning the Midwest Independent Transmission Operator proposed Energy Markets Tariff filed with FERC on March 31, 2004 under ER04-691.Availability: Public",20040505-0442-10137851.tif; 20040505-0442-10140070.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10137851; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10140070,Image; FERC Generated PDF,,,,,,,,,
1048,20040507-0108,2004-04-21,2004-04-21,P-2169-000,The Senate Committee on Energy and Natural Resources submits the S.2319 Bill to authorize and facilitate hydroelectric power licensing of the Tapoco Project & requests FERC's report within 20 days under P-2169.Availability: Public,20040507-0108-10140998.tif; 20040507-0108-10142734.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10140998; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10142734,Image; FERC Generated PDF,,,,,,,,,
1050,20040423-0075,2004-04-19,2004-04-19,P-2581-000,US Representative Mark Green fowards correspondence from his constituent seeking information to purchase 40 acres of land to be added to the Peshtigo River State Forest etc under P-2581.Availability: Privileged,20040423-0075-10123848.tif; 20040423-0075-10126035.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10123848; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10126035,Image; FERC Generated PDF,,,,,,,,,
1045,20040512-0211,2004-04-15,2004-04-27,CP04-47-000CP04-38-000CP04-39-000CP04-40-000Docket Change,US Senate asks FERC to give its views & concerns of Cheniere Engergy's proposed liquid natural gas terminal in Cameron Parish Louisiana under CP04-47 et al.Availability: Public,20040512-0211-10146557.tif; 20040512-0211-10146815.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10146557; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10146815,Image; FERC Generated PDF,,,,,,,,,
1046,20040505-0219(partial),2004-04-15,2004-04-26,P-459-000,Congressman Ike Skelton informs FERC of their opposition to having more Condo docks on the Big Niangua under P-459.Availability: Privileged,20040505-0219(partial)-10135105.tif; 20040505-0219(partial)-10138655.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10135105; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10138655,Image; FERC Generated PDF,,,,,,,,,
1047,20060508-0113(partial),2004-04-15,2004-04-26,P-459-000,US House of Representative Ike Shelton forwards correspondence from his constituent in opposition to more condo docks on the  Big Niangua Lake by AmerenUE under P-459.Availability: Public,20060508-0113(partial)-11021378.tif; 20060508-0113(partial)-11030173.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11021378; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11030173,Image; FERC Generated PDF,,,,,,,,,
1051,20040423-0071,2004-04-08,2004-04-16,P-2597-019P-2576-022,US Representative Nancy Johnson's urges FERC to ensure that the license renewal rocess gives equal consideration to all users of the Housatonic River in its upcoming hydropower relicensing decision etc under P-2597 et al.Availability: Public,20040423-0071-10123706.tif; 20040423-0071-10126041.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10123706; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10126041,Image; FERC Generated PDF,,,,,,,,,
1052,20040423-0012,2004-04-08,2004-04-08,P-2576-022P-2597-019,US Representative Nancy L Johnson writes to ensure that the FERC process gives equal consideration to all users of the Housatonic River in its upcoming hydro power relicensing decision under P-2576 et al.Availability: Public,20040423-0012-10123529.tif; 20040423-0012-10123829.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10123529; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10123829,Image; FERC Generated PDF,,,,,,,,,
1049,20040423-0053,2004-04-04,2004-04-19,CP04-38-000,"Senator John Breaux  requests FERC to give the views & concerns of C Broussard every appropriate  consideration with federal guidelines &  respond to issues re Cheniere Energy's Liquid Natural Gas Terminal, CP04-38.Availability: Public",20040423-0053-10123622.tif; 20040423-0053-10126016.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10123622; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10126016,Image; FERC Generated PDF,,,,,,,,,
1054,20040402-0054,2004-03-25,2004-04-01,ER04-316-000,"Comments of US Representative Doug Ose re concerns that FERC granted approval for the Southern California Edison Power Purchase Agreement with Mountainview Power Co & urging FERC to reconsider etc, ER04-316.Availability: Public",20040402-0054-10103818.tif; 20040402-0054-10105271.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10103818; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10105271,Image; FERC Generated PDF,,,,,,,,,
1058,20040325-0381,2004-03-25,2004-03-25,RP99-301-076,Order on compliance filing re ANR Pipeline Co under RP99-301.Availability: Public,20040325-0381-10104402.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10104402,FERC Generated PDF,,,,,,,,,
1057,20040402-0035,2004-03-24,2004-03-29,,Comments of members of the US Congress urging FERC to insure that any proposal to create a Regional Transmission Organzation for New England does not impair the right of wholesale or retail electric energy consumers etc.Availability: Public,20040402-0035-10103953.tif; 20040402-0035-10105375.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10103953; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10105375,Image; FERC Generated PDF,,,,,,,,,
1059,20040402-0055,2004-03-24,2004-03-24,ER04-316-000,Congressman Doug Ose's comments urging FERC to reconsider its 2/25/04 Order granting approval of Southern California Edison Power Purchase Agreement with Mountainview Power Co under ER04-316.Availability: Public,20040402-0055-10103819.tif; 20040402-0055-10105272.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10103819; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10105272,Image; FERC Generated PDF,,,,,,,,,
1053,20040423-0050,2004-03-22,2004-04-08,,Congressman Ray Lahood forwards a correspondence from Mr. & Mrs. George Van Hoorn concerning their natural gas bills for FERC review and response.Availability: Privileged,20040423-0050-10123648.tif; 20040423-0050-10126001.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10123648; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10126001,Image; FERC Generated PDF,,,,,,,,,
1061,20040331-0123,2004-03-22,2004-03-23,P-2030-000,Congressman Gordon H Smith expresses interest in the ongoing proceeding relating to the relicensing of the Pelton Round Butte Project under P-2030.Availability: Public,20040331-0123-10101410.tif; 20040331-0123-10103576.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10101410; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10103576,Image; FERC Generated PDF,,,,,,,,,
1055,20040402-0111,2004-03-18,2004-04-01,,"US Representative J Bonner requests FERC's response to Robert M & Flo Schneider's 3/15/04 lettter regarding the LNG facility in Mobile, AL.Availability: Public",20040402-0111-10103892.tif; 20040402-0111-10105356.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10103892; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10105356,Image; FERC Generated PDF,,,,,,,,,
